CODICE EDIFICIO,full_address,lat,lon,list,acqua,biblio,ciclabili,consu,cult,edicole,farmacie,metro,parchi,posta,serd,sinf,sita,sport,sprim,ss2,ssec,treni,uni,wifi,distr,all
10001901,VIA PISMONTE 8 MILANO,45.4364827,9.2160527,"[0.6666666666666666, 0.6666666666666666, 0.5994152046783625, 0.6, 0.00035290796160361375, 0.5948275862068966, 0.5967741935483871, 0.6, 0.010615711252653922, 0.625, 0.02202643171806163, 0.7142857142857143, 0.6428571428571428, 0.6551724137931034, 0.8125, 0.5416666666666666, 0.6162790697674418, 0.025906735751295398, 0.0012926577042399175, 0.6415094339622641, 0.5291479820627802, 0.6227678571428571]",0.6666666666666666,0.6666666666666666,0.5994152046783625,0.6,0.00035290796160361375,0.5948275862068966,0.5967741935483871,0.6,0.010615711252653922,0.625,0.02202643171806163,0.7142857142857143,0.6428571428571428,0.6551724137931034,0.8125,0.5416666666666666,0.6162790697674418,0.025906735751295398,0.0012926577042399175,0.6415094339622641,0.5291479820627802,0.6227678571428571
10001902,VIA MARCO D'AGRATE 11 MILANO,45.436934,9.2111513,"[0.6666666666666666, 0.6666666666666666, 0.6052631578947368, 0.6, 0.0003173998603440614, 0.5948275862068966, 0.6129032258064516, 0.6, 0.0033025099075297206, 0.6875, 0.6, 0.75, 0.6428571428571428, 0.7241379310344828, 0.8125, 0.5208333333333334, 0.5697674418604651, 0.625, 0.003725782414307003, 0.6226415094339622, 0.5336322869955157, 0.6272321428571428]",0.6666666666666666,0.6666666666666666,0.6052631578947368,0.6,0.0003173998603440614,0.5948275862068966,0.6129032258064516,0.6,0.0033025099075297206,0.6875,0.6,0.75,0.6428571428571428,0.7241379310344828,0.8125,0.5208333333333334,0.5697674418604651,0.625,0.003725782414307003,0.6226415094339622,0.5336322869955157,0.6272321428571428
10002001,VIA BARZONI VITTORIO 11/A MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002002,VIA BARZONI VITTORIO 11/A MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002003,VIA BARZONI VITTORIO 11/A MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002004,VIA BARZONI VITTORIO 11/B MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002005,VIA BARZONI VITTORIO 11/B MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002006,VIA BARZONI VITTORIO 11/C MILANO,45.4373796,9.2270668,"[0.6666666666666666, 0.6666666666666666, 0.5833333333333334, 0.6, 0.0003635834787667249, 0.5862068965517242, 0.564516129032258, 0.7, 0.5144508670520231, 0.5625, 0.0006847439057792385, 0.7857142857142857, 0.6071428571428571, 0.6379310344827587, 0.75, 0.5416666666666666, 0.6395348837209303, 0.625, 0.0005220296512841929, 0.6509433962264151, 0.5381165919282511, 0.6177455357142857]",0.6666666666666666,0.6666666666666666,0.5833333333333334,0.6,0.0003635834787667249,0.5862068965517242,0.564516129032258,0.7,0.5144508670520231,0.5625,0.0006847439057792385,0.7857142857142857,0.6071428571428571,0.6379310344827587,0.75,0.5416666666666666,0.6395348837209303,0.625,0.0005220296512841929,0.6509433962264151,0.5381165919282511,0.6177455357142857
10002101,VIALE SUZZANI GIOVANNI 1 MILANO,45.5201425,9.205604,"[0.8333333333333333, 0.00803858520900321, 0.5789473684210527, 0.0003614544928793464, 0.0002140685875754592, 0.5344827586206896, 0.5483870967741935, 0.65, 0.5520231213872833, 0.625, 0.00018716777719547802, 0.6071428571428571, 0.002127659574468085, 0.6551724137931034, 0.6, 0.0006815703380588878, 0.5930232558139534, 0.0046382189239332116, 0.7315789473684211, 0.5849056603773585, 0.5336322869955157, 0.6400669642857143]",0.8333333333333333,0.00803858520900321,0.5789473684210527,0.0003614544928793464,0.0002140685875754592,0.5344827586206896,0.5483870967741935,0.65,0.5520231213872833,0.625,0.00018716777719547802,0.6071428571428571,0.002127659574468085,0.6551724137931034,0.6,0.0006815703380588878,0.5930232558139534,0.0046382189239332116,0.7315789473684211,0.5849056603773585,0.5336322869955157,0.6400669642857143
10002102,VIA COSTALOVARA 1 MILANO,45.5044215,9.1946081,"[0.6666666666666666, 0.6666666666666666, 0.5190058479532164, 0.001055297593921486, 0.00044322311851786194, 0.5948275862068966, 0.6451612903225806, 0.6, 0.5086705202312138, 0.5625, 0.0003092337188447028, 0.75, 0.5714285714285714, 0.6896551724137931, 0.8, 0.5625, 0.6395348837209303, 0.0005734602592040371, 0.5052631578947369, 0.6415094339622641, 0.5179372197309418, 0.5959821428571429]",0.6666666666666666,0.6666666666666666,0.5190058479532164,0.001055297593921486,0.00044322311851786194,0.5948275862068966,0.6451612903225806,0.6,0.5086705202312138,0.5625,0.0003092337188447028,0.75,0.5714285714285714,0.6896551724137931,0.8,0.5625,0.6395348837209303,0.0005734602592040371,0.5052631578947369,0.6415094339622641,0.5179372197309418,0.5959821428571429
10002201,VIALE CA'GRANDA 44 MILANO,45.5087493,9.1917205,"[0.6666666666666666, 0.6666666666666666, 0.5321637426900585, 0.0006626905235255136, 0.00034331227684702005, 0.5862068965517242, 0.6129032258064516, 0.6, 0.5202312138728323, 0.006067961165048545, 0.00024284812278401087, 0.75, 0.5357142857142857, 0.6379310344827587, 0.8, 0.5625, 0.686046511627907, 0.0005732630130703966, 0.5052631578947369, 0.6509433962264151, 0.5134529147982063, 0.6010044642857143]",0.6666666666666666,0.6666666666666666,0.5321637426900585,0.0006626905235255136,0.00034331227684702005,0.5862068965517242,0.6129032258064516,0.6,0.5202312138728323,0.006067961165048545,0.00024284812278401087,0.75,0.5357142857142857,0.6379310344827587,0.8,0.5625,0.686046511627907,0.0005732630130703966,0.5052631578947369,0.6509433962264151,0.5134529147982063,0.6010044642857143
10002202,VIALE CA'GRANDA 44 MILANO,45.5087493,9.1917205,"[0.6666666666666666, 0.6666666666666666, 0.5321637426900585, 0.0006626905235255136, 0.00034331227684702005, 0.5862068965517242, 0.6129032258064516, 0.6, 0.5202312138728323, 0.006067961165048545, 0.00024284812278401087, 0.75, 0.5357142857142857, 0.6379310344827587, 0.8, 0.5625, 0.686046511627907, 0.0005732630130703966, 0.5052631578947369, 0.6509433962264151, 0.5134529147982063, 0.6010044642857143]",0.6666666666666666,0.6666666666666666,0.5321637426900585,0.0006626905235255136,0.00034331227684702005,0.5862068965517242,0.6129032258064516,0.6,0.5202312138728323,0.006067961165048545,0.00024284812278401087,0.75,0.5357142857142857,0.6379310344827587,0.8,0.5625,0.686046511627907,0.0005732630130703966,0.5052631578947369,0.6509433962264151,0.5134529147982063,0.6010044642857143
10002203,VIALE CA'GRANDA 44 MILANO,45.5087493,9.1917205,"[0.6666666666666666, 0.6666666666666666, 0.5321637426900585, 0.0006626905235255136, 0.00034331227684702005, 0.5862068965517242, 0.6129032258064516, 0.6, 0.5202312138728323, 0.006067961165048545, 0.00024284812278401087, 0.75, 0.5357142857142857, 0.6379310344827587, 0.8, 0.5625, 0.686046511627907, 0.0005732630130703966, 0.5052631578947369, 0.6509433962264151, 0.5134529147982063, 0.6010044642857143]",0.6666666666666666,0.6666666666666666,0.5321637426900585,0.0006626905235255136,0.00034331227684702005,0.5862068965517242,0.6129032258064516,0.6,0.5202312138728323,0.006067961165048545,0.00024284812278401087,0.75,0.5357142857142857,0.6379310344827587,0.8,0.5625,0.686046511627907,0.0005732630130703966,0.5052631578947369,0.6509433962264151,0.5134529147982063,0.6010044642857143
10002204,VIALE CA'GRANDA 44 MILANO,45.5087493,9.1917205,"[0.6666666666666666, 0.6666666666666666, 0.5321637426900585, 0.0006626905235255136, 0.00034331227684702005, 0.5862068965517242, 0.6129032258064516, 0.6, 0.5202312138728323, 0.006067961165048545, 0.00024284812278401087, 0.75, 0.5357142857142857, 0.6379310344827587, 0.8, 0.5625, 0.686046511627907, 0.0005732630130703966, 0.5052631578947369, 0.6509433962264151, 0.5134529147982063, 0.6010044642857143]",0.6666666666666666,0.6666666666666666,0.5321637426900585,0.0006626905235255136,0.00034331227684702005,0.5862068965517242,0.6129032258064516,0.6,0.5202312138728323,0.006067961165048545,0.00024284812278401087,0.75,0.5357142857142857,0.6379310344827587,0.8,0.5625,0.686046511627907,0.0005732630130703966,0.5052631578947369,0.6509433962264151,0.5134529147982063,0.6010044642857143
10002205,VIALE CA'GRANDA 44 MILANO,45.5087493,9.1917205,"[0.6666666666666666, 0.6666666666666666, 0.5321637426900585, 0.0006626905235255136, 0.00034331227684702005, 0.5862068965517242, 0.6129032258064516, 0.6, 0.5202312138728323, 0.006067961165048545, 0.00024284812278401087, 0.75, 0.5357142857142857, 0.6379310344827587, 0.8, 0.5625, 0.686046511627907, 0.0005732630130703966, 0.5052631578947369, 0.6509433962264151, 0.5134529147982063, 0.6010044642857143]",0.6666666666666666,0.6666666666666666,0.5321637426900585,0.0006626905235255136,0.00034331227684702005,0.5862068965517242,0.6129032258064516,0.6,0.5202312138728323,0.006067961165048545,0.00024284812278401087,0.75,0.5357142857142857,0.6379310344827587,0.8,0.5625,0.686046511627907,0.0005732630130703966,0.5052631578947369,0.6509433962264151,0.5134529147982063,0.6010044642857143
10002301,LARGO RAPALLO 1 MILANO,45.5063317,9.1923398,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.0006393044367727913, 0.0003468368479467259, 0.5862068965517242, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002590136759220887, 0.7142857142857143, 0.5714285714285714, 0.603448275862069, 0.75, 0.5625, 0.5930232558139534, 0.0005030687191870409, 0.5052631578947369, 0.660377358490566, 0.5112107623318386, 0.5809151785714286]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.0006393044367727913,0.0003468368479467259,0.5862068965517242,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002590136759220887,0.7142857142857143,0.5714285714285714,0.603448275862069,0.75,0.5625,0.5930232558139534,0.0005030687191870409,0.5052631578947369,0.660377358490566,0.5112107623318386,0.5809151785714286
10002302,LARGO RAPALLO 1 MILANO,45.5063317,9.1923398,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.0006393044367727913, 0.0003468368479467259, 0.5862068965517242, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002590136759220887, 0.7142857142857143, 0.5714285714285714, 0.603448275862069, 0.75, 0.5625, 0.5930232558139534, 0.0005030687191870409, 0.5052631578947369, 0.660377358490566, 0.5112107623318386, 0.5809151785714286]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.0006393044367727913,0.0003468368479467259,0.5862068965517242,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002590136759220887,0.7142857142857143,0.5714285714285714,0.603448275862069,0.75,0.5625,0.5930232558139534,0.0005030687191870409,0.5052631578947369,0.660377358490566,0.5112107623318386,0.5809151785714286
10002303,LARGO RAPALLO 1 MILANO,45.5063317,9.1923398,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.0006393044367727913, 0.0003468368479467259, 0.5862068965517242, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002590136759220887, 0.7142857142857143, 0.5714285714285714, 0.603448275862069, 0.75, 0.5625, 0.5930232558139534, 0.0005030687191870409, 0.5052631578947369, 0.660377358490566, 0.5112107623318386, 0.5809151785714286]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.0006393044367727913,0.0003468368479467259,0.5862068965517242,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002590136759220887,0.7142857142857143,0.5714285714285714,0.603448275862069,0.75,0.5625,0.5930232558139534,0.0005030687191870409,0.5052631578947369,0.660377358490566,0.5112107623318386,0.5809151785714286
10002304,LARGO RAPALLO 2 MILANO,45.5063317,9.1923398,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.0006393044367727913, 0.0003468368479467259, 0.5862068965517242, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002590136759220887, 0.7142857142857143, 0.5714285714285714, 0.603448275862069, 0.75, 0.5625, 0.5930232558139534, 0.0005030687191870409, 0.5052631578947369, 0.660377358490566, 0.5112107623318386, 0.5809151785714286]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.0006393044367727913,0.0003468368479467259,0.5862068965517242,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002590136759220887,0.7142857142857143,0.5714285714285714,0.603448275862069,0.75,0.5625,0.5930232558139534,0.0005030687191870409,0.5052631578947369,0.660377358490566,0.5112107623318386,0.5809151785714286
10002305,LARGO RAPALLO 2 MILANO,45.5063317,9.1923398,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.0006393044367727913, 0.0003468368479467259, 0.5862068965517242, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002590136759220887, 0.7142857142857143, 0.5714285714285714, 0.603448275862069, 0.75, 0.5625, 0.5930232558139534, 0.0005030687191870409, 0.5052631578947369, 0.660377358490566, 0.5112107623318386, 0.5809151785714286]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.0006393044367727913,0.0003468368479467259,0.5862068965517242,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002590136759220887,0.7142857142857143,0.5714285714285714,0.603448275862069,0.75,0.5625,0.5930232558139534,0.0005030687191870409,0.5052631578947369,0.660377358490566,0.5112107623318386,0.5809151785714286
10002306,VIA MONTI PADRE PIER LUIGI 24/D MILANO,45.5053767,9.1930893,"[0.6666666666666666, 0.6666666666666666, 0.5233918128654971, 0.000923020121838656, 0.0004180602006688963, 0.5948275862068966, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.0002967711301044634, 0.75, 0.5714285714285714, 0.6120689655172413, 0.75, 0.5625, 0.5930232558139534, 0.0005365382551775941, 0.5052631578947369, 0.6509433962264151, 0.515695067264574, 0.5831473214285714]",0.6666666666666666,0.6666666666666666,0.5233918128654971,0.000923020121838656,0.0004180602006688963,0.5948275862068966,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.0002967711301044634,0.75,0.5714285714285714,0.6120689655172413,0.75,0.5625,0.5930232558139534,0.0005365382551775941,0.5052631578947369,0.6509433962264151,0.515695067264574,0.5831473214285714
10002307,VIA VAL DAONE 1 MILANO,45.5062338,9.1938534,"[0.6666666666666666, 0.013123359580052486, 0.5233918128654971, 0.0008326394671107411, 0.00039846987567739874, 0.6120689655172413, 0.6290322580645161, 0.6, 0.5086705202312138, 0.5625, 0.00028676301904106445, 0.6785714285714286, 0.5714285714285714, 0.6120689655172413, 0.7, 0.5625, 0.6395348837209303, 0.0005980861244019139, 0.5052631578947369, 0.6415094339622641, 0.515695067264574, 0.58203125]",0.6666666666666666,0.013123359580052486,0.5233918128654971,0.0008326394671107411,0.00039846987567739874,0.6120689655172413,0.6290322580645161,0.6,0.5086705202312138,0.5625,0.00028676301904106445,0.6785714285714286,0.5714285714285714,0.6120689655172413,0.7,0.5625,0.6395348837209303,0.0005980861244019139,0.5052631578947369,0.6415094339622641,0.515695067264574,0.58203125
